id,post_node_id,post_skel_id,post_x,post_y,post_z,pre_node_id,pre_skel_id,pre_x,pre_y,pre_z
6503,7829471,2419625,345188,168002,179720,7829461,23829,345012,167874,179720
6504,7752050,2372428,367280,128364,193320,4513800,23829,367566,127950,193040
6506,7225152,2128133,336671,160406,185080,7225148,23829,336785,160600,185080
6507,8281948,2644251,346581,168345,165440,8281933,23829,346477,168540,165440
6508,4513725,1092225,385343,122129,179080,4513720,23829,385295,122135,179160
6509,4515431,1094717,345469,161654,183960,4515429,23829,345592,161794,183960
6510,7227402,2132010,360192,136213,198720,7227400,23829,360224,136041,198720
6511,7797224,2400972,345653,163291,184640,7797218,23829,345409,163343,184640
6513,7818083,2414132,378595,130838,188800,7818078,23829,378739,130902,188800
6517,8322483,2659634,346229,169711,168840,8322481,23829,346225,169871,168840
6518,4513804,1092509,367611,128107,193120,4513800,23829,367566,127950,193040
6519,6475820,1769622,333124,161234,176600,4527675,23829,333038,160862,176320
6520,4513976,1093146,370193,140869,193960,4513971,23829,370083,141022,193920
6522,8290019,2649490,347446,170160,164680,8289979,23829,347242,169995,164640
6524,8323592,1967834,344875,161767,154920,8323581,23829,345123,161872,154960
6525,8282068,2644344,346359,168598,165320,8281933,23829,346477,168540,165440
6527,7796268,2399450,343906,168260,180520,7796264,23829,343934,168080,180520
6528,7796049,2399327,345066,167127,180680,4515545,23829,345100,167234,180560
6530,4524858,11523900,345423,162308,190720,4524856,23829,345476,162404,190720
6532,3339206,742727,386807,134449,188760,3339193,23829,386995,134564,188720
6542,8325518,2664180,351556,168831,159960,8325513,23829,351332,168822,159960
6544,8322417,2659455,345820,170824,168640,8322415,23829,345572,170832,168640
6545,7854701,2429579,371978,147289,192080,7854689,23829,371996,147578,192040
6548,7797210,2400941,344541,164532,184480,4515415,23829,344529,164778,184440
6549,8291185,2650179,343783,160712,155080,8291179,23829,343907,160943,155040
6551,52714923,13174098,384014,119927,176040,7794533,23829,383806,119780,176080
6554,8276509,2641174,342812,166441,174840,8276476,23829,342779,166385,174760
6555,8285856,2647054,338106,162651,164800,8285839,23829,337873,162702,164760
6556,7833110,2422487,335828,160464,185600,4527040,23829,335905,160612,185520
6558,7860383,2435207,378403,142060,192560,7860369,23829,378518,142026,192400
6559,8323736,2661950,345608,162588,154680,8323707,23829,345522,162403,154760
6560,4525400,1097249,342632,161450,189800,4525391,23829,342484,161510,189800
6561,8292575,2651223,348562,168012,158120,8292558,23829,348609,168218,158240
6562,7809719,2407369,371528,140405,192920,7809683,23829,371696,140424,192760
6563,7820490,2415972,346381,166731,184280,7820467,23829,346153,166786,184240
6564,7784705,2390074,389310,124433,180520,7784685,23829,389197,124639,180440
6566,7226366,2129157,342431,162492,188760,7226353,23829,342066,162249,188640
6567,7226784,2130355,371629,147601,191240,4514281,23829,371838,147354,191320
6569,7797499,2401382,348049,162235,188160,4515387,23829,348302,162074,188160
6570,15863568,2664521,368963,150602,183440,28677331,23829,368931,150463,183480
6571,7854333,2428855,361877,153974,192880,7854331,23829,361853,153834,192880
6573,8267272,1091983,349539,162679,190000,8267271,23829,349479,162456,190000
6575,4515598,1095336,344576,168547,178400,4515594,23829,344734,168556,178400
6576,8269397,2636838,344479,162888,183640,8269393,23829,344699,162932,183640
6578,8280648,2643529,346535,168404,166720,8280619,23829,346494,168299,166680
6579,4515444,1094763,343802,163187,183880,4515442,23829,343806,163317,183880
6580,7858435,2433747,350602,162355,191040,7858407,23829,350769,162239,190960
6582,7798263,2402135,332983,156710,185720,7798242,23829,332875,156955,185800
6583,8323238,11524314,347277,169176,163800,8323233,23829,347191,169315,163760
6585,8282431,2644706,347687,169339,165000,8282323,23829,347785,169743,165200
6586,8283300,2645428,348638,168380,160960,8283241,23829,348827,168310,161080
6588,4513677,1092041,390874,127545,181360,4513672,23829,390690,127409,181400
6590,7739255,2363098,362581,152379,185360,7736823,23829,362946,152194,185400
6591,7854647,1706854,372829,147108,191880,7854639,23829,372611,147146,191840
6596,8270551,2637724,342062,163913,178960,8270471,23829,342073,164110,179240
6597,4527678,1098934,333318,160794,176320,4527675,23829,333038,160862,176320
6598,7831751,2421300,345853,162438,190400,5464073,23829,345799,162501,190480
6600,8268180,2636238,371416,110695,163960,8268127,23829,371466,110710,164120
6601,7226401,2129324,340182,160841,189000,7226390,23829,340866,161060,188880
6603,4515509,1095010,344479,165962,183320,4515508,23829,344669,165889,183320
6604,8274763,2639909,341950,164346,176840,8274741,23829,341949,164212,176880
6605,12479794,1710886,364545,150003,183480,7736691,23829,364341,150372,183640
6607,52710063,13169265,383868,147002,188480,24838992,23829,383922,146830,188600
6608,4513707,1092152,388432,122903,179880,4513702,23829,388291,123134,179880
6609,8272085,2638870,343220,165091,178120,8272070,23829,343264,164932,178040
6610,7797918,2401791,349282,162886,189720,7797913,23829,349238,163086,189720
6611,7794565,2397431,384499,120133,176640,7794559,23829,384233,120116,176680
6613,8271818,2419600,341974,163778,178240,8271790,23829,341999,163896,178160
6615,8269681,2636941,344869,161393,183320,8269680,23829,345041,161473,183320
6616,8272879,2639367,342880,165267,177080,8272876,23829,342928,165107,177080
6620,7787272,2390795,369576,151302,184280,7787263,23829,369524,151157,184280
6623,7785878,2390355,390781,127698,181800,7785876,23829,391001,127758,181800
6624,7794467,2397219,383492,119461,175120,7794454,23829,383308,119331,174960
6625,7828050,2418636,382515,147255,189080,7826649,23829,382482,147153,189520
6626,7739438,1091983,364593,150158,183680,7736691,23829,364341,150372,183640
6627,7224366,2126842,331727,156501,167200,7224363,23829,331675,156699,167200
6630,8325423,2664051,349615,167956,160000,8325421,23829,349815,168096,160000
6632,7830762,2420495,367720,143615,197200,7830721,23829,367638,143245,197320
6634,4514081,1093502,380417,116374,170360,4514077,23829,380262,116268,170360
6635,7226884,2130722,379378,142284,191400,7226875,23829,379130,141892,191400
6636,8323620,2661734,346367,161680,154840,8323603,23829,346275,161786,154920
6639,8291868,2650722,348652,169920,163160,8291827,23829,348591,169855,163360
6640,7854771,2429685,373016,145044,190640,7854765,23829,372864,145180,190640
6642,8282212,2644481,347902,169051,165280,8282205,23829,348050,169163,165280
6644,8265876,2634822,376696,142954,190960,8265874,23829,376624,142786,190960
6645,7739380,2363327,364609,150922,183760,7736695,23829,364765,150572,183680
6646,52715711,13174546,346096,166797,184960,5466314,23829,346131,166617,185160
6647,8271704,2638553,343169,165090,178240,8271702,23829,343205,165270,178240
6649,19322820,5720564,343517,164985,182800,7796623,23829,343702,164972,183000
6650,7226755,2130227,366883,150884,191840,7226750,23829,366750,150703,192000
6651,7816513,2412655,340819,156177,194200,4526508,23829,340911,156160,194080
6652,7832909,2422419,372603,146199,191360,4514275,23829,372314,146731,191360
6654,7860038,2434974,396869,128271,180160,7860017,23829,396767,128249,180000
6656,7798266,2402145,333306,157204,185840,7798242,23829,332875,156955,185800
6657,8322149,2659180,344966,169701,168160,8322140,23829,344870,169472,168160
6659,4514246,1093041,374227,150261,187800,4514245,23829,374395,150209,187800
6660,8285125,2646471,337979,163113,165680,8285118,23829,337831,163261,165680
6661,7792504,2395739,378178,115812,169480,7792488,23829,378441,115593,169400
6662,8454374,2705167,374747,150054,187440,8270173,23829,374926,149723,187600
6663,8271275,2638340,343394,165082,178320,8271250,23829,343265,164894,178360
6665,7820549,2416018,345310,166666,184280,7820542,23829,345046,166630,184280
6666,8282095,2644374,346661,169296,165440,8282092,23829,346637,169160,165440
6667,8322572,2659949,348277,172023,168280,8322561,23829,348113,172208,168320
6668,7855067,2430038,391894,127750,182400,7855063,23829,392026,127826,182400
6669,8284476,2646031,337803,163450,166680,8284472,23829,337851,163250,166680
6671,7787605,2421140,369655,150140,185040,6551831,23829,369502,150148,184960
6672,4525151,1097135,342689,161407,189440,4525141,23829,342711,161595,189440
6674,7796494,2399881,344536,166278,182200,7796491,23829,344548,166546,182200
6675,8323361,2661300,349696,167667,157800,8323360,23829,349800,167879,157800
6677,4513593,1091734,394186,129111,181920,4513587,23829,394089,129050,181720
6678,6734329,1899052,342520,165412,177720,6734320,23829,342623,165333,177800
6679,7738152,2362041,368306,150704,183040,7737381,23829,368474,150448,183040
6681,8324218,2662541,344622,160293,154560,8324211,23829,344367,160083,154600
6683,7787506,2390983,369963,151371,184600,7787501,23829,370019,151209,184600
6685,52686587,13159670,374139,149827,187400,17974650,23829,374175,149901,187560
6687,7739189,10409126,362585,152088,186160,7736876,23829,362558,152264,186200
6688,7814253,2409811,381786,144143,187280,7814243,23829,381878,143903,187280
6690,52709731,13168720,381853,146211,188240,12400611,23829,381858,146332,188400
6691,8323591,2661629,344887,161785,155040,8323581,23829,345123,161872,154960
6692,7856300,2431827,385090,135539,189920,4513869,23829,385351,135432,189880
6693,7791451,2394606,376933,114874,167800,4514152,23829,377252,114964,167840
6694,4526567,1098139,342435,153893,195200,4526564,23829,342293,153968,195200
6695,7856091,2431519,376645,142250,192480,7856075,23829,376642,142142,192400
6696,8266369,2635097,371241,141336,192840,8266362,23829,370981,141208,192840
6697,7856557,2432215,383796,137888,189760,7856551,23829,383856,137986,189800
6699,19322104,5720180,384690,121621,177800,7230616,23829,384754,121738,177960
6700,52714159,13173432,339822,161976,186800,4526647,23829,339655,161986,186680
6701,7858476,2433790,351095,161627,190640,7858468,23829,351102,161810,190600
6703,8269406,2636859,344882,163162,183680,8269393,23829,344699,162932,183640
6705,7227365,2131912,361016,135905,199000,4513825,23829,361408,136118,198880
6709,4526114,1097556,332887,156762,187000,4526104,23829,332975,156819,187040
6711,8271216,2639909,342000,164100,178400,8271096,23829,341841,164341,178480
6712,4514319,2419600,350060,161070,190840,4514314,23829,349910,161250,190840
6713,7830055,2419961,374966,149482,188920,7830002,23829,374920,149542,188800
6718,12668613,1710886,345571,168514,178000,4515620,23829,345391,168604,178160
6719,8325475,2664120,350535,168720,159840,8325473,23829,350419,168628,159840
6721,7856424,2431973,384587,136819,189360,7856420,23829,384683,136959,189360
6722,8269980,2637197,343189,163294,180400,8269975,23829,343269,163166,180400
6723,7809334,2406954,370553,140483,193320,7809330,23829,370354,140443,193320
6724,7836549,2424864,395625,128247,182600,7836545,23829,395469,128212,182640
6726,52709272,13168125,372449,147047,191080,4514275,23829,372314,146731,191360
6729,7817430,2413550,379207,130956,188120,3340509,23829,379386,130867,188240
6731,7226706,2130020,354079,159847,191480,7226702,23829,353965,159685,191560
6732,7809584,2407206,370704,140032,192720,7809576,23829,370412,140080,192720
6734,8291036,2649998,345406,161444,155160,8290933,23829,345467,161889,155520
6735,8285997,1870230,337657,162455,164360,8285995,23829,337813,162560,164360
6736,7226882,2130712,379434,141928,191400,7226875,23829,379130,141892,191400
6737,7226823,2130526,372462,146580,191000,7226818,23829,372435,146159,191040
6739,7225090,2128008,337900,161119,185400,7225086,23829,337640,161127,185400
6740,8264580,2634106,374532,150335,187760,4514245,23829,374395,150209,187800
6741,4526197,11524007,333345,156843,186400,4526196,23829,333481,156963,186400
6742,4526216,1097678,332966,157339,186080,4526215,23829,333043,157214,186080
6743,7224303,2126745,331942,156132,167080,7224295,23829,331860,156312,167080
6744,8322890,1705226,344216,170232,169000,8322884,23829,344413,170209,169000
6746,8263397,2633571,395664,130477,185000,8263383,23829,396092,130452,184960
6747,7789122,2392275,333772,161239,173840,7789112,23829,333695,161396,173880
6748,7854327,2428844,360961,154885,193080,7854321,23829,361161,154745,193080
6749,6475771,1769571,332654,160133,176720,6475741,23829,332200,159979,176600
6750,10720931,2664521,368821,151059,183880,7786883,23829,368582,150745,183880
6752,8285655,2646838,337726,163185,165200,8285640,23829,337833,163187,165120
6753,4524199,1096720,347720,163288,190680,4524194,23829,347624,163201,190680
6756,4527010,1098649,337331,160399,185640,4527001,23829,337518,160652,185680
6757,8324165,2662485,346375,161429,154440,6728833,23829,346119,161379,154520
6758,4526218,1097688,332911,157213,186120,4526215,23829,333043,157214,186080
6759,8322743,2660342,349484,172566,167000,8322724,23829,349429,172624,166840
6760,8322524,2659765,347160,171098,168160,8322521,23829,347100,170934,168160
6762,4525232,1097171,340413,160266,189640,4525228,23829,340406,160451,189640
6763,4526550,1098076,342614,154032,195040,4526547,23829,342642,154224,195040
6765,7798924,2402837,340607,160067,190400,4525526,23829,341053,160038,190320
6767,7809122,2406602,368768,140150,194600,4513987,23829,368792,140268,194720
6769,24838987,11524200,383978,146878,188920,24838992,23829,383922,146830,188600
6770,7824941,2417282,343871,165481,183840,4515461,23829,343982,165713,183880
6771,12478142,3687459,379228,142183,190640,7749016,23829,379064,141981,190680
6772,8324968,2663443,349541,169638,161240,8324964,23829,349781,169766,161240
6775,7225155,2128144,337151,160504,185080,7225148,23829,336785,160600,185080
6777,7794482,2397272,382134,119719,175760,7794474,23829,382330,119833,175640
6778,7794822,2397811,382428,120114,177560,7794816,23829,382432,119840,177560
6779,8263932,2633851,388666,124484,181280,8263921,23829,388168,124914,181360
6780,8322099,2659015,345506,169981,168400,8322096,23829,345322,169797,168400
6782,19322906,5720630,389176,134898,189760,4513863,23829,388821,135205,189880
6784,7809907,2407485,373290,139388,192040,4513927,23829,373217,139698,192080
6785,8322115,2659062,344719,169246,168240,8322109,23829,344798,169330,168320
6786,7867689,2402956,348877,154663,196960,7867686,23829,348781,154787,196960
6791,7738804,2362655,360713,152750,186440,7736885,23829,360945,152736,186440
6792,7788239,2391799,334503,161384,173440,4526903,23829,333961,161314,173320
6793,7830743,2420473,367725,143115,197200,7830721,23829,367638,143245,197320
6795,7855077,2430053,391831,127838,182320,7855063,23829,392026,127826,182400
6798,3340530,743720,379398,131004,188160,3340509,23829,379386,130867,188240
6801,7819137,2414943,346813,162960,190560,7819122,23829,347073,163059,190640
6803,7794567,2397441,384293,120331,176640,7794559,23829,384233,120116,176680
6804,6774396,3687459,343915,163794,164200,8287889,23829,343897,163459,164520
6806,8285555,2646734,338209,163766,165240,8285546,23829,338380,163438,165240
6810,7827132,2418276,384024,147994,189040,4513835,23829,383991,147949,189240
6813,7787829,3896055,372559,150090,187320,7787822,23829,372008,150117,187320
6815,4515607,1095363,344001,167282,178160,4515605,23829,344036,167435,178160
6817,8322448,2659569,345796,169976,168600,8322439,23829,345680,169956,168760
6820,7226343,2129056,340595,161644,187960,4526612,23829,340686,161429,187920
